timestamp,frame,label,cx,cy,x1,y1,x2,y2,source
12:59:18.174,1,litter_yolo,960,533,0,0,1920,1066,YOLO
12:59:18.994,3,litter_yolo,960,540,0,0,1920,1080,YOLO
12:59:19.128,4,litter_yolo,963,540,7,0,1920,1080,YOLO
12:59:19.260,5,litter_yolo,960,540,1,0,1920,1080,YOLO
12:59:20.229,12,litter_yolo,1302,622,685,171,1919,1073,YOLO
12:59:21.728,23,litter_yolo,1395,678,870,276,1920,1080,YOLO
12:59:22.262,27,litter_yolo,1420,642,921,205,1919,1080,YOLO
12:59:22.663,30,litter_yolo,1492,323,1065,0,1920,647,YOLO
12:59:22.928,32,litter_yolo,960,540,1,0,1920,1080,YOLO
12:59:23.464,36,litter_yolo,962,453,5,0,1920,906,YOLO
12:59:23.732,38,litter_yolo,897,379,702,1,1093,758,YOLO
12:59:23.732,38,litter_yolo,1520,562,1412,312,1628,812,YOLO
12:59:24.964,47,litter_yolo,1592,637,1551,602,1633,673,YOLO
12:59:25.230,49,litter_yolo,706,339,321,207,1092,472,YOLO
12:59:25.366,50,litter_yolo,869,411,485,303,1254,519,YOLO
12:59:25.366,50,litter_yolo,1306,712,1019,653,1593,772,YOLO
12:59:25.499,51,litter_yolo,1416,541,1026,436,1806,647,YOLO
12:59:25.633,52,litter_yolo,525,537,29,21,1022,1054,YOLO
12:59:25.771,53,litter_yolo,687,555,212,51,1162,1060,YOLO
12:59:25.932,54,litter_yolo,765,567,301,73,1229,1061,YOLO
12:59:26.065,55,litter_yolo,767,610,305,152,1230,1068,YOLO
12:59:26.204,56,litter_yolo,764,625,309,174,1219,1077,YOLO
12:59:26.332,57,litter_yolo,761,664,314,249,1209,1080,YOLO
12:59:26.466,58,litter_yolo,755,670,310,260,1200,1080,YOLO
12:59:26.767,60,litter_yolo,745,663,297,247,1194,1080,YOLO
12:59:27.432,65,litter_yolo,731,678,293,276,1169,1080,YOLO
12:59:28.712,74,litter_motion,1779,956,1665,929,1894,984,COLOR_SEC
12:59:28.840,75,litter_motion,1779,957,1665,931,1894,983,COLOR_SEC
12:59:28.974,76,litter_motion,1769,959,1664,936,1875,983,COLOR_SEC
12:59:29.832,83,litter_yolo,701,664,284,249,1118,1080,YOLO
12:59:29.969,84,litter_yolo,894,618,470,167,1319,1070,YOLO
12:59:30.103,85,litter_yolo,810,669,410,265,1210,1073,YOLO
12:59:30.234,86,litter_yolo,850,635,485,205,1215,1066,YOLO
12:59:30.367,87,litter_yolo,883,693,536,312,1230,1074,YOLO
12:59:30.499,88,litter_yolo,919,639,593,264,1245,1014,YOLO
12:59:30.633,89,litter_yolo,959,492,656,129,1263,855,YOLO
12:59:30.900,91,litter_yolo,902,463,602,98,1203,828,YOLO
12:59:33.899,112,litter_yolo,1389,570,1070,187,1708,953,YOLO
12:59:34.034,113,litter_yolo,1387,570,1070,184,1704,956,YOLO
12:59:34.117,113,litter_motion,109,875,80,825,138,925,COLOR_SEC
